"Step","gen2-spiking - ppl","gen2-spiking - ppl__MIN","gen2-spiking - ppl__MAX","stateleaky-tuned - ppl","stateleaky-tuned - ppl__MIN","stateleaky-tuned - ppl__MAX"
"137577","10.06668300226376","10.06668300226376","10.06668300226376","10.530179397656475","10.530179397656475","10.530179397656475"
"137618","","","","10.7799071191529","10.7799071191529","10.7799071191529"
"137830","","","","9.913226039410008","9.913226039410008","9.913226039410008"
"137912","9.62725599721899","9.62725599721899","9.62725599721899","10.94084906183349","10.94084906183349","10.94084906183349"
"137939","9.668673750073213","9.668673750073213","9.668673750073213","10.385432328195074","10.385432328195074","10.385432328195074"
"138019","","","","10.750507064863434","10.750507064863434","10.750507064863434"
"138036","9.710438503925301","9.710438503925301","9.710438503925301","9.835492923025344","9.835492923025344","9.835492923025344"
"138355","9.658625879512782","9.658625879512782","9.658625879512782","11.247558476048304","11.247558476048304","11.247558476048304"
"138567","9.860122590528126","9.860122590528126","9.860122590528126","10.359998574741294","10.359998574741294","10.359998574741294"
"138652","9.684885420940788","9.684885420940788","9.684885420940788","9.477205537327514","9.477205537327514","9.477205537327514"
"138766","8.963935990153045","8.963935990153045","8.963935990153045","10.338383074417564","10.338383074417564","10.338383074417564"
"138811","","","","10.566629301186037","10.566629301186037","10.566629301186037"
"138869","","","","11.238178241609734","11.238178241609734","11.238178241609734"
"138973","9.875798287112413","9.875798287112413","9.875798287112413","10.781469043280278","10.781469043280278","10.781469043280278"
"139006","10.380992594575602","10.380992594575602","10.380992594575602","10.629250546723902","10.629250546723902","10.629250546723902"
"139281","9.204383208386968","9.204383208386968","9.204383208386968","10.477367666315704","10.477367666315704","10.477367666315704"
"139349","","","","10.947293277902308","10.947293277902308","10.947293277902308"
"139397","","","","10.060589679509278","10.060589679509278","10.060589679509278"
"139448","9.750441813709807","9.750441813709807","9.750441813709807","10.110453826287838","10.110453826287838","10.110453826287838"
"139650","","","","10.741750567059004","10.741750567059004","10.741750567059004"
"139680","","","","10.646604121168494","10.646604121168494","10.646604121168494"
"139690","9.46495004400789","9.46495004400789","9.46495004400789","10.660139005770581","10.660139005770581","10.660139005770581"
"139723","9.709359146167762","9.709359146167762","9.709359146167762","9.721399377074123","9.721399377074123","9.721399377074123"
"139877","","","","10.866437162741361","10.866437162741361","10.866437162741361"
"140240","10.320601389098336","10.320601389098336","10.320601389098336","10.803133417136774","10.803133417136774","10.803133417136774"
"140302","8.980088363763002","8.980088363763002","8.980088363763002","11.01273980707065","11.01273980707065","11.01273980707065"
"140464","9.378027569948582","9.378027569948582","9.378027569948582","10.347486040820854","10.347486040820854","10.347486040820854"
"140514","10.735491837473566","10.735491837473566","10.735491837473566","10.555465705389553","10.555465705389553","10.555465705389553"
"140518","9.133955441473182","9.133955441473182","9.133955441473182","10.774139985178024","10.774139985178024","10.774139985178024"
"140626","9.84642094747429","9.84642094747429","9.84642094747429","11.634698541685164","11.634698541685164","11.634698541685164"
"140690","9.601679842100902","9.601679842100902","9.601679842100902","10.121525636955338","10.121525636955338","10.121525636955338"
"140715","","","","9.983680147714095","9.983680147714095","9.983680147714095"
"141094","8.722850351964595","8.722850351964595","8.722850351964595","10.321569320381212","10.321569320381212","10.321569320381212"
"141112","10.080431817876269","10.080431817876269","10.080431817876269","10.512405049663224","10.512405049663224","10.512405049663224"
"141162","","","","11.30304895621155","11.30304895621155","11.30304895621155"
"141182","","","","10.203236540687557","10.203236540687557","10.203236540687557"
"141242","9.883042796895925","9.883042796895925","9.883042796895925","10.503219895638486","10.503219895638486","10.503219895638486"
"141375","10.967859741666047","10.967859741666047","10.967859741666047","11.69745706101507","11.69745706101507","11.69745706101507"
"141382","10.54769903248006","10.54769903248006","10.54769903248006","10.835279465865032","10.835279465865032","10.835279465865032"
"141480","9.184895348300593","9.184895348300593","9.184895348300593","11.006419146335578","11.006419146335578","11.006419146335578"
"141537","9.340341715019113","9.340341715019113","9.340341715019113","10.609811377223858","10.609811377223858","10.609811377223858"
"141543","9.19189247842434","9.19189247842434","9.19189247842434","10.213379904740671","10.213379904740671","10.213379904740671"
"141557","9.325244122982877","9.325244122982877","9.325244122982877","10.305678577934826","10.305678577934826","10.305678577934826"
"141558","9.365379806183997","9.365379806183997","9.365379806183997","10.320407183393339","10.320407183393339","10.320407183393339"
"141576","9.732468017352392","9.732468017352392","9.732468017352392","11.827455530709727","11.827455530709727","11.827455530709727"
"141785","9.377065215827054","9.377065215827054","9.377065215827054","11.22724077476972","11.22724077476972","11.22724077476972"
"142144","","","","10.296212713707446","10.296212713707446","10.296212713707446"
"142276","9.829489326377313","9.829489326377313","9.829489326377313","11.157613530622736","11.157613530622736","11.157613530622736"
"142328","9.329362209331551","9.329362209331551","9.329362209331551","10.942244752016327","10.942244752016327","10.942244752016327"
"142494","","","","10.972919573874568","10.972919573874568","10.972919573874568"
"142661","","","","9.864983949717395","9.864983949717395","9.864983949717395"
"142773","8.950935079884118","8.950935079884118","8.950935079884118","11.602714088926122","11.602714088926122","11.602714088926122"
"142836","9.298186013185974","9.298186013185974","9.298186013185974","11.395490358282629","11.395490358282629","11.395490358282629"
"142852","","","","10.746631872606034","10.746631872606034","10.746631872606034"
"143030","9.223791919818796","9.223791919818796","9.223791919818796","10.160579972209684","10.160579972209684","10.160579972209684"
"143115","9.88907786387725","9.88907786387725","9.88907786387725","10.226600166441273","10.226600166441273","10.226600166441273"
"143154","9.896480592125215","9.896480592125215","9.896480592125215","10.526003229851707","10.526003229851707","10.526003229851707"
"143156","9.81265528399679","9.81265528399679","9.81265528399679","9.82711742397976","9.82711742397976","9.82711742397976"
"143182","9.711724935960042","9.711724935960042","9.711724935960042","10.627650441168525","10.627650441168525","10.627650441168525"
"143291","10.113466364215837","10.113466364215837","10.113466364215837","11.369581977051181","11.369581977051181","11.369581977051181"
"143527","9.264185334374186","9.264185334374186","9.264185334374186","10.469859573927323","10.469859573927323","10.469859573927323"
"143675","","","","10.060768878182852","10.060768878182852","10.060768878182852"
"143775","8.610809400497985","8.610809400497985","8.610809400497985","10.619513989552269","10.619513989552269","10.619513989552269"
"143959","9.54708185150362","9.54708185150362","9.54708185150362","10.37808519167712","10.37808519167712","10.37808519167712"
"144001","","","","10.44089240595376","10.44089240595376","10.44089240595376"
"144192","9.324896713413482","9.324896713413482","9.324896713413482","11.012843790089482","11.012843790089482","11.012843790089482"
"144195","9.301170090477491","9.301170090477491","9.301170090477491","9.34229756014052","9.34229756014052","9.34229756014052"
"144385","10.946146728810193","10.946146728810193","10.946146728810193","10.819983200667679","10.819983200667679","10.819983200667679"
"144525","9.979447027367577","9.979447027367577","9.979447027367577","11.098511053048394","11.098511053048394","11.098511053048394"
"144587","8.692023154858294","8.692023154858294","8.692023154858294","10.457216579035862","10.457216579035862","10.457216579035862"
"144607","10.003312073264755","10.003312073264755","10.003312073264755","10.687943915611697","10.687943915611697","10.687943915611697"
"144636","","","","11.142458772453248","11.142458772453248","11.142458772453248"
"144736","9.033011636909775","9.033011636909775","9.033011636909775","9.764190178060344","9.764190178060344","9.764190178060344"
"144871","","","","10.897798173221124","10.897798173221124","10.897798173221124"
"144957","10.805377106381375","10.805377106381375","10.805377106381375","10.232057343164694","10.232057343164694","10.232057343164694"
"145037","9.93140223525708","9.93140223525708","9.93140223525708","10.036887009852878","10.036887009852878","10.036887009852878"
"145070","9.115425219584461","9.115425219584461","9.115425219584461","10.742129314110715","10.742129314110715","10.742129314110715"
"145102","9.207586576184822","9.207586576184822","9.207586576184822","11.133833325694015","11.133833325694015","11.133833325694015"
"145134","9.580326769453913","9.580326769453913","9.580326769453913","10.944502095559757","10.944502095559757","10.944502095559757"
"145145","9.93513538330742","9.93513538330742","9.93513538330742","9.848518025871424","9.848518025871424","9.848518025871424"
"145360","8.866860178536234","8.866860178536234","8.866860178536234","10.14308570507652","10.14308570507652","10.14308570507652"
"145460","9.166142875769449","9.166142875769449","9.166142875769449","10.59979070475573","10.59979070475573","10.59979070475573"
"145527","","","","10.123978941019512","10.123978941019512","10.123978941019512"
"145602","9.248417171664887","9.248417171664887","9.248417171664887","10.976337303756281","10.976337303756281","10.976337303756281"
"145628","9.514680072082454","9.514680072082454","9.514680072082454","10.162506484237888","10.162506484237888","10.162506484237888"
"145647","10.308447359827607","10.308447359827607","10.308447359827607","11.749459645984746","11.749459645984746","11.749459645984746"
"145676","8.378500060161656","8.378500060161656","8.378500060161656","10.450685088918066","10.450685088918066","10.450685088918066"
"145706","9.423471631715978","9.423471631715978","9.423471631715978","10.152475162658071","10.152475162658071","10.152475162658071"
"145888","","","","10.45125533878989","10.45125533878989","10.45125533878989"
"145935","9.645293668842891","9.645293668842891","9.645293668842891","11.02716416210373","11.02716416210373","11.02716416210373"
"146009","10.378794980256838","10.378794980256838","10.378794980256838","10.22777214029403","10.22777214029403","10.22777214029403"
"146063","9.102375653206165","9.102375653206165","9.102375653206165","10.578391284469177","10.578391284469177","10.578391284469177"
"146092","10.509139979792913","10.509139979792913","10.509139979792913","10.309228590724233","10.309228590724233","10.309228590724233"
"146205","9.951407964951537","9.951407964951537","9.951407964951537","10.21016657680983","10.21016657680983","10.21016657680983"
"146392","","","","10.600484892871327","10.600484892871327","10.600484892871327"
"146608","10.111650483375396","10.111650483375396","10.111650483375396","10.592672142660561","10.592672142660561","10.592672142660561"
"146853","9.670412614139089","9.670412614139089","9.670412614139089","11.265855690540306","11.265855690540306","11.265855690540306"
"146916","","","","10.999213776226506","10.999213776226506","10.999213776226506"
"146920","9.365237875036952","9.365237875036952","9.365237875036952","10.241591562725464","10.241591562725464","10.241591562725464"
"146924","9.533694153489066","9.533694153489066","9.533694153489066","10.429588641807245","10.429588641807245","10.429588641807245"
"146965","9.638275440407831","9.638275440407831","9.638275440407831","10.25013541192808","10.25013541192808","10.25013541192808"
"147063","9.804247190788848","9.804247190788848","9.804247190788848","11.105621570774659","11.105621570774659","11.105621570774659"
"147083","9.281289380333835","9.281289380333835","9.281289380333835","10.602459083917081","10.602459083917081","10.602459083917081"
"147159","9.583061085399526","9.583061085399526","9.583061085399526","10.634087971156289","10.634087971156289","10.634087971156289"
"147178","9.11858430566371","9.11858430566371","9.11858430566371","10.264330227656345","10.264330227656345","10.264330227656345"
"147244","","","","10.907166530495182","10.907166530495182","10.907166530495182"
"147353","9.509803535055754","9.509803535055754","9.509803535055754","11.45699330747909","11.45699330747909","11.45699330747909"
"147379","10.44786772640842","10.44786772640842","10.44786772640842","9.973705937876572","9.973705937876572","9.973705937876572"
"147471","9.639945555900075","9.639945555900075","9.639945555900075","10.732110178527217","10.732110178527217","10.732110178527217"
"147540","10.149648119878002","10.149648119878002","10.149648119878002","10.323009322590007","10.323009322590007","10.323009322590007"
"147588","9.627312367598716","9.627312367598716","9.627312367598716","9.67628668681011","9.67628668681011","9.67628668681011"
"147658","","","","9.582859620021194","9.582859620021194","9.582859620021194"
"147706","9.960453913814774","9.960453913814774","9.960453913814774","11.827564958358792","11.827564958358792","11.827564958358792"
"147748","10.091279542775139","10.091279542775139","10.091279542775139","10.706317577193724","10.706317577193724","10.706317577193724"
"147756","9.752027672970573","9.752027672970573","9.752027672970573","10.314065122987621","10.314065122987621","10.314065122987621"
"147812","9.790236733710412","9.790236733710412","9.790236733710412","11.13286503234224","11.13286503234224","11.13286503234224"
"148002","","","","12.087459653476143","12.087459653476143","12.087459653476143"
"148127","9.261574291497668","9.261574291497668","9.261574291497668","10.11111705385503","10.11111705385503","10.11111705385503"
"148131","8.32374879109395","8.32374879109395","8.32374879109395","10.185867668140267","10.185867668140267","10.185867668140267"
"148148","9.861244618119612","9.861244618119612","9.861244618119612","11.431309556928314","11.431309556928314","11.431309556928314"
"148191","","","","11.448208274977494","11.448208274977494","11.448208274977494"
"148200","10.135389342288013","10.135389342288013","10.135389342288013","11.912394283414928","11.912394283414928","11.912394283414928"
"148231","10.383109596944633","10.383109596944633","10.383109596944633","10.413674723010766","10.413674723010766","10.413674723010766"
"148402","9.779713964951311","9.779713964951311","9.779713964951311","11.00344275775256","11.00344275775256","11.00344275775256"
"148514","9.945642389323163","9.945642389323163","9.945642389323163","11.226900646472961","11.226900646472961","11.226900646472961"
"148755","","","","9.818868215379885","9.818868215379885","9.818868215379885"
"148780","9.20803426782829","9.20803426782829","9.20803426782829","10.088180776801929","10.088180776801929","10.088180776801929"
"148789","","","","10.792835393793315","10.792835393793315","10.792835393793315"
"148918","10.079220361057647","10.079220361057647","10.079220361057647","9.680442839373613","9.680442839373613","9.680442839373613"
"149018","","","","10.567647489083436","10.567647489083436","10.567647489083436"
"149154","8.982093223726352","8.982093223726352","8.982093223726352","9.741351554450956","9.741351554450956","9.741351554450956"
"149193","10.40834184245893","10.40834184245893","10.40834184245893","11.000238167289554","11.000238167289554","11.000238167289554"
"149323","","","","10.240442454078273","10.240442454078273","10.240442454078273"
"149357","9.671197457344793","9.671197457344793","9.671197457344793","11.213379447920202","11.213379447920202","11.213379447920202"
"149493","","","","11.582617062373867","11.582617062373867","11.582617062373867"
"149706","10.686713951509923","10.686713951509923","10.686713951509923","9.882479963446094","9.882479963446094","9.882479963446094"
"149718","9.989135125908954","9.989135125908954","9.989135125908954","10.609629596453194","10.609629596453194","10.609629596453194"
"149845","8.99826349404401","8.99826349404401","8.99826349404401","10.377476942987705","10.377476942987705","10.377476942987705"
"149928","9.460344472237182","9.460344472237182","9.460344472237182","10.5492855755681","10.5492855755681","10.5492855755681"
"149942","10.524629099373634","10.524629099373634","10.524629099373634","9.640527328919896","9.640527328919896","9.640527328919896"
"149970","9.009394336845363","9.009394336845363","9.009394336845363","10.460905533793284","10.460905533793284","10.460905533793284"
"150046","9.150834000457529","9.150834000457529","9.150834000457529","11.260034903423358","11.260034903423358","11.260034903423358"
"150052","9.570432456232727","9.570432456232727","9.570432456232727","11.369890065770289","11.369890065770289","11.369890065770289"
"150129","9.325450271643756","9.325450271643756","9.325450271643756","8.946908728933229","8.946908728933229","8.946908728933229"
"150151","9.922867909941997","9.922867909941997","9.922867909941997","11.035003014123713","11.035003014123713","11.035003014123713"
"150313","9.396337452736802","9.396337452736802","9.396337452736802","11.02102893072197","11.02102893072197","11.02102893072197"
"150331","8.498381687689545","8.498381687689545","8.498381687689545","10.704475998268842","10.704475998268842","10.704475998268842"
"150356","9.608222046424387","9.608222046424387","9.608222046424387","10.155845707847634","10.155845707847634","10.155845707847634"
"150420","","","","9.713297024191945","9.713297024191945","9.713297024191945"
"150445","9.400160603726697","9.400160603726697","9.400160603726697","10.415300329589158","10.415300329589158","10.415300329589158"
"150485","9.614578091967573","9.614578091967573","9.614578091967573","11.025780473943046","11.025780473943046","11.025780473943046"
"150536","","","","10.516375303881386","10.516375303881386","10.516375303881386"
"150543","","","","9.930828500194833","9.930828500194833","9.930828500194833"
"150603","9.826114476556699","9.826114476556699","9.826114476556699","10.542848139394115","10.542848139394115","10.542848139394115"
"150617","9.88881754742146","9.88881754742146","9.88881754742146","10.458313162616285","10.458313162616285","10.458313162616285"
"150719","8.612271066448509","8.612271066448509","8.612271066448509","9.941367948132958","9.941367948132958","9.941367948132958"
"150878","","","","11.26032210997611","11.26032210997611","11.26032210997611"
"150881","9.8445001693331","9.8445001693331","9.8445001693331","10.151734472371126","10.151734472371126","10.151734472371126"
"150989","","","","10.89591780898026","10.89591780898026","10.89591780898026"
"150995","9.44762655986164","9.44762655986164","9.44762655986164","10.949593247433436","10.949593247433436","10.949593247433436"
"151051","9.397892550987216","9.397892550987216","9.397892550987216","11.539937264887445","11.539937264887445","11.539937264887445"
"151054","","","","10.070613740461921","10.070613740461921","10.070613740461921"
"151125","9.404008095429022","9.404008095429022","9.404008095429022","11.101446157684535","11.101446157684535","11.101446157684535"
"151221","9.40872441208898","9.40872441208898","9.40872441208898","9.968570378948959","9.968570378948959","9.968570378948959"
"151304","10.101491934293342","10.101491934293342","10.101491934293342","10.822362508918834","10.822362508918834","10.822362508918834"
"151399","","","","9.476479726519681","9.476479726519681","9.476479726519681"
"151492","9.537268889019867","9.537268889019867","9.537268889019867","10.434851970667538","10.434851970667538","10.434851970667538"
"151709","9.625691951459876","9.625691951459876","9.625691951459876","10.071553658028959","10.071553658028959","10.071553658028959"
"151880","","","","10.447421747359305","10.447421747359305","10.447421747359305"
"151997","9.549937093315707","9.549937093315707","9.549937093315707","11.314032638440615","11.314032638440615","11.314032638440615"
"152082","9.394345475307867","9.394345475307867","9.394345475307867","10.75837947576077","10.75837947576077","10.75837947576077"
"152172","10.426490462371492","10.426490462371492","10.426490462371492","11.138188359759095","11.138188359759095","11.138188359759095"
"152393","9.539707180464156","9.539707180464156","9.539707180464156","10.744200061807431","10.744200061807431","10.744200061807431"
"152405","9.72950528262986","9.72950528262986","9.72950528262986","9.912358423505115","9.912358423505115","9.912358423505115"
"152423","9.905108785480403","9.905108785480403","9.905108785480403","11.278183871155711","11.278183871155711","11.278183871155711"
"152465","10.7392100686876","10.7392100686876","10.7392100686876","10.884866187738618","10.884866187738618","10.884866187738618"
"152582","9.502311407186735","9.502311407186735","9.502311407186735","10.582664496534097","10.582664496534097","10.582664496534097"
"152628","8.533141818121805","8.533141818121805","8.533141818121805","10.99983767995732","10.99983767995732","10.99983767995732"
"152651","9.115438402912716","9.115438402912716","9.115438402912716","10.62386465617346","10.62386465617346","10.62386465617346"
"152899","9.55477787140555","9.55477787140555","9.55477787140555","10.65363054946282","10.65363054946282","10.65363054946282"
"152989","8.995002237058696","8.995002237058696","8.995002237058696","10.909891625421958","10.909891625421958","10.909891625421958"
"153085","10.65947526413467","10.65947526413467","10.65947526413467","10.426573715834337","10.426573715834337","10.426573715834337"
"153130","9.109416270004255","9.109416270004255","9.109416270004255","10.221906226124048","10.221906226124048","10.221906226124048"
"153174","9.21313219922752","9.21313219922752","9.21313219922752","10.4256648989157","10.4256648989157","10.4256648989157"
"153241","8.832705507421048","8.832705507421048","8.832705507421048","10.373892816302488","10.373892816302488","10.373892816302488"
"153250","8.829200156978835","8.829200156978835","8.829200156978835","10.881215048293924","10.881215048293924","10.881215048293924"
"153260","9.455471954243995","9.455471954243995","9.455471954243995","11.349612127842388","11.349612127842388","11.349612127842388"
"153301","10.050950009180633","10.050950009180633","10.050950009180633","11.22338002329791","11.22338002329791","11.22338002329791"
"153355","10.119468826423473","10.119468826423473","10.119468826423473","9.74850913670273","9.74850913670273","9.74850913670273"
"153436","10.819932203487724","10.819932203487724","10.819932203487724","11.101411674011581","11.101411674011581","11.101411674011581"
"153612","9.205970333344968","9.205970333344968","9.205970333344968","10.169754130208307","10.169754130208307","10.169754130208307"
"153779","","","","10.775605129746587","10.775605129746587","10.775605129746587"
"153924","","","","11.192944563552217","11.192944563552217","11.192944563552217"
"153937","9.216384677132659","9.216384677132659","9.216384677132659","9.883882276481524","9.883882276481524","9.883882276481524"
"154204","","","","9.488635725250946","9.488635725250946","9.488635725250946"
"154396","9.223129728025452","9.223129728025452","9.223129728025452","11.156264461470217","11.156264461470217","11.156264461470217"
"154520","8.755324206345213","8.755324206345213","8.755324206345213","10.529066866531615","10.529066866531615","10.529066866531615"
"154568","","","","9.63437229162668","9.63437229162668","9.63437229162668"
"154716","10.234922139433912","10.234922139433912","10.234922139433912","11.48450304896114","11.48450304896114","11.48450304896114"
"154738","9.460444573026756","9.460444573026756","9.460444573026756","10.806065816965605","10.806065816965605","10.806065816965605"
"154757","10.805284696609665","10.805284696609665","10.805284696609665","10.094275879087947","10.094275879087947","10.094275879087947"
"155085","9.663445373226814","9.663445373226814","9.663445373226814","10.229009140551224","10.229009140551224","10.229009140551224"
"155096","9.719218362282819","9.719218362282819","9.719218362282819","9.917969162649527","9.917969162649527","9.917969162649527"
"155153","10.564146529198856","10.564146529198856","10.564146529198856","11.159591477687009","11.159591477687009","11.159591477687009"
"155315","9.918381859323326","9.918381859323326","9.918381859323326","10.70736539449655","10.70736539449655","10.70736539449655"
"155317","9.48155631090149","9.48155631090149","9.48155631090149","9.975618381337073","9.975618381337073","9.975618381337073"
"155388","8.773524196537268","8.773524196537268","8.773524196537268","10.688834303087226","10.688834303087226","10.688834303087226"
"155412","9.449169971981215","9.449169971981215","9.449169971981215","11.325251857438234","11.325251857438234","11.325251857438234"
"155556","9.461036635480149","9.461036635480149","9.461036635480149","11.041894066370169","11.041894066370169","11.041894066370169"
"155732","9.23167644949992","9.23167644949992","9.23167644949992","10.569527508409703","10.569527508409703","10.569527508409703"
"155757","","","","9.004957560975702","9.004957560975702","9.004957560975702"
"155760","9.358154448126022","9.358154448126022","9.358154448126022","10.913526916244672","10.913526916244672","10.913526916244672"
"155786","9.440739058711085","9.440739058711085","9.440739058711085","10.772000171151465","10.772000171151465","10.772000171151465"
"155802","8.899998339870928","8.899998339870928","8.899998339870928","9.747429511030164","9.747429511030164","9.747429511030164"
"155821","","","","10.111766397938315","10.111766397938315","10.111766397938315"
"156038","8.618285835070985","8.618285835070985","8.618285835070985","10.322592840337018","10.322592840337018","10.322592840337018"
"156164","9.542733268897837","9.542733268897837","9.542733268897837","10.378290205757006","10.378290205757006","10.378290205757006"
"156275","10.122245449220367","10.122245449220367","10.122245449220367","10.987315001466097","10.987315001466097","10.987315001466097"
"156290","10.32980182604733","10.32980182604733","10.32980182604733","9.77988666155609","9.77988666155609","9.77988666155609"
"156347","8.822623556484976","8.822623556484976","8.822623556484976","9.807181390819043","9.807181390819043","9.807181390819043"
"156378","8.887220378126814","8.887220378126814","8.887220378126814","10.460453545609727","10.460453545609727","10.460453545609727"
"156422","10.133532642454371","10.133532642454371","10.133532642454371","10.481394346817881","10.481394346817881","10.481394346817881"
"156511","9.154449975360304","9.154449975360304","9.154449975360304","11.50884389400218","11.50884389400218","11.50884389400218"
"156791","","","","10.356684824854629","10.356684824854629","10.356684824854629"
"156928","10.352490559691802","10.352490559691802","10.352490559691802","10.51329649866013","10.51329649866013","10.51329649866013"
"156970","","","","11.33688598874365","11.33688598874365","11.33688598874365"
"157002","9.3439758546359","9.3439758546359","9.3439758546359","9.156898868237887","9.156898868237887","9.156898868237887"
"157231","","","","10.503102842203699","10.503102842203699","10.503102842203699"
"157409","10.618561274935407","10.618561274935407","10.618561274935407","10.012010153764173","10.012010153764173","10.012010153764173"
"157608","","","","10.491187388469262","10.491187388469262","10.491187388469262"
"157655","","","","10.275805341284173","10.275805341284173","10.275805341284173"
"157715","8.269539062142107","8.269539062142107","8.269539062142107","10.442638763450608","10.442638763450608","10.442638763450608"
"157890","9.026888496572855","9.026888496572855","9.026888496572855","10.042476209294831","10.042476209294831","10.042476209294831"
"157895","9.622644619142422","9.622644619142422","9.622644619142422","10.243585968207924","10.243585968207924","10.243585968207924"
"157994","10.59655879451025","10.59655879451025","10.59655879451025","10.028098631238255","10.028098631238255","10.028098631238255"
"158112","9.775087839254411","9.775087839254411","9.775087839254411","9.293521874162057","9.293521874162057","9.293521874162057"
"158292","9.719763075399932","9.719763075399932","9.719763075399932","10.825666850568554","10.825666850568554","10.825666850568554"
"158397","9.627360983839823","9.627360983839823","9.627360983839823","9.977731566848048","9.977731566848048","9.977731566848048"
"158429","8.944777808884682","8.944777808884682","8.944777808884682","10.292711327227511","10.292711327227511","10.292711327227511"
"158458","9.054042877979207","9.054042877979207","9.054042877979207","9.922757853141905","9.922757853141905","9.922757853141905"
"158536","9.211051864784173","9.211051864784173","9.211051864784173","11.210495108148788","11.210495108148788","11.210495108148788"
"158660","9.436395040667206","9.436395040667206","9.436395040667206","10.333226496333387","10.333226496333387","10.333226496333387"
"158680","9.11539934398724","9.11539934398724","9.11539934398724","9.709008805052324","9.709008805052324","9.709008805052324"
"158748","9.719249830905298","9.719249830905298","9.719249830905298","10.23533870721653","10.23533870721653","10.23533870721653"
"158761","9.993605577950351","9.993605577950351","9.993605577950351","10.951657999784059","10.951657999784059","10.951657999784059"
"158774","9.607151527824316","9.607151527824316","9.607151527824316","10.835908826700383","10.835908826700383","10.835908826700383"
"158865","","","","9.916639420738155","9.916639420738155","9.916639420738155"
"159016","","","","10.134843110160396","10.134843110160396","10.134843110160396"
"159055","9.459810530790755","9.459810530790755","9.459810530790755","9.899188302362518","9.899188302362518","9.899188302362518"
"159158","9.763449390050978","9.763449390050978","9.763449390050978","10.37202554748015","10.37202554748015","10.37202554748015"
"159241","9.070062596650782","9.070062596650782","9.070062596650782","10.097920987162892","10.097920987162892","10.097920987162892"
"159261","9.275484950115926","9.275484950115926","9.275484950115926","10.018657830731502","10.018657830731502","10.018657830731502"
"159339","10.706008759939612","10.706008759939612","10.706008759939612","10.920714349949787","10.920714349949787","10.920714349949787"
"159384","8.620134363934154","8.620134363934154","8.620134363934154","11.271225738226493","11.271225738226493","11.271225738226493"
"159592","9.531805741527538","9.531805741527538","9.531805741527538","9.863891575945951","9.863891575945951","9.863891575945951"
"159599","9.20227033418023","9.20227033418023","9.20227033418023","10.354975333657745","10.354975333657745","10.354975333657745"
"159658","","","","10.721230388599178","10.721230388599178","10.721230388599178"
"159677","9.954004241930967","9.954004241930967","9.954004241930967","9.819789288102799","9.819789288102799","9.819789288102799"
"159703","9.594120378002051","9.594120378002051","9.594120378002051","10.652505849306593","10.652505849306593","10.652505849306593"
"159705","8.810348257419376","8.810348257419376","8.810348257419376","9.901475192516546","9.901475192516546","9.901475192516546"
"159714","9.433767037390947","9.433767037390947","9.433767037390947","10.635443896857186","10.635443896857186","10.635443896857186"
"159905","9.202049950199664","9.202049950199664","9.202049950199664","10.129192904684322","10.129192904684322","10.129192904684322"
"160133","9.233224641140746","9.233224641140746","9.233224641140746","10.376012214832251","10.376012214832251","10.376012214832251"
"160332","9.580586958749935","9.580586958749935","9.580586958749935","10.430544274214018","10.430544274214018","10.430544274214018"
"160353","8.891686018048043","8.891686018048043","8.891686018048043","9.49198610579853","9.49198610579853","9.49198610579853"
"160377","10.247619583153885","10.247619583153885","10.247619583153885","10.792986694754422","10.792986694754422","10.792986694754422"
"160466","10.057685854636306","10.057685854636306","10.057685854636306","9.911925007235919","9.911925007235919","9.911925007235919"
"160615","9.434225765671941","9.434225765671941","9.434225765671941","10.56106158617259","10.56106158617259","10.56106158617259"
"160650","10.018061502207573","10.018061502207573","10.018061502207573","9.847779348561291","9.847779348561291","9.847779348561291"
"160706","10.371810607151655","10.371810607151655","10.371810607151655","11.17917670724019","11.17917670724019","11.17917670724019"
"161022","","","","10.244858981479016","10.244858981479016","10.244858981479016"
"161257","8.882032727275357","8.882032727275357","8.882032727275357","10.63060664743609","10.63060664743609","10.63060664743609"
"161279","","","","10.865615787208181","10.865615787208181","10.865615787208181"
"161323","","","","10.1458011808561","10.1458011808561","10.1458011808561"
"161397","9.6733327138084","9.6733327138084","9.6733327138084","9.86937546192974","9.86937546192974","9.86937546192974"
"161404","","","","11.329054898158137","11.329054898158137","11.329054898158137"
"161405","9.059587467988734","9.059587467988734","9.059587467988734","11.25933412635733","11.25933412635733","11.25933412635733"
"161534","9.343495141131063","9.343495141131063","9.343495141131063","10.289657233495598","10.289657233495598","10.289657233495598"
"161548","9.029340746267804","9.029340746267804","9.029340746267804","10.083776166034777","10.083776166034777","10.083776166034777"
"161557","8.823107806416312","8.823107806416312","8.823107806416312","9.3848592507347","9.3848592507347","9.3848592507347"
"161616","","","","10.836527476314227","10.836527476314227","10.836527476314227"
"161666","9.044622899888864","9.044622899888864","9.044622899888864","11.53039630303698","11.53039630303698","11.53039630303698"
"161678","10.293849165644511","10.293849165644511","10.293849165644511","10.886663771606138","10.886663771606138","10.886663771606138"
"161728","9.605231187977228","9.605231187977228","9.605231187977228","10.070339851970656","10.070339851970656","10.070339851970656"
"161746","9.182368953067668","9.182368953067668","9.182368953067668","10.672032108575532","10.672032108575532","10.672032108575532"
"161811","10.141897301580672","10.141897301580672","10.141897301580672","10.695564369929246","10.695564369929246","10.695564369929246"
